,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,Clusterlabel,NumberofOrders,YearlyIncome,SalesAmt,Age,NumberItems,city2,gender2,gender,city
12,-0.451185053115514,-0.536115274192134,-0.7219667781943885,2.238525386416206,-0.4840289443690999,1.3401764645752363,-1.0120886502472213,0,1,40000.0,54.98,80,2,245,0,F,Townsville
13,1.3643643406255803,0.39305509002166783,1.696488178917187,-1.1423259809888964,1.0416758711497076,1.3401764645752363,-1.0120886502472213,2,3,70000.0,5193.7196,41,6,245,0,F,Townsville
14,-0.451185053115514,-0.536115274192134,-0.7374976320217904,0.8515094408141127,-0.8654551482488018,1.1940322166140807,-1.0120886502472213,0,1,40000.0,21.98,64,1,234,0,F,Springwood
15,0.4565896437550332,-1.155562183668002,0.7158479014909284,0.5047554544135894,-0.10260274048939799,0.37031009174211327,-1.0120886502472213,0,2,20000.0,3110.0525,60,3,172,0,F,Newcastle upon Tyne
16,-0.451185053115514,-0.845838728930068,-0.20403633464724144,-1.0556374843887657,-0.4840289443690999,0.9150295614155111,-1.0120886502472213,0,1,30000.0,1155.48,42,2,213,0,F,Saint Germain en Laye
17,0.4565896437550332,-0.536115274192134,2.028067390065651,-0.7955719945883731,-0.4840289443690999,-0.8785589362895794,-1.0120886502472213,2,2,40000.0,5898.26,45,2,78,0,F,Colma
18,0.4565896437550332,0.7027785447596018,0.752664261120719,0.5914439510137202,1.4231020750294097,0.06473575509606078,-1.0120886502472213,2,2,80000.0,3188.28,61,7,149,0,F,Long Beach
19,-0.451185053115514,0.39305509002166783,-0.733497260581399,-0.10206402178732646,-0.4840289443690999,1.6324649604975474,-1.0120886502472213,0,1,70000.0,30.48,53,2,267,0,F,Yakima
20,-0.451185053115514,1.9416723637113376,-0.6695854439219692,1.8917714000156827,-0.10260274048939799,1.3268906238514948,-1.0120886502472213,0,1,120000.0,166.28,76,3,244,0,F,Torrance
21,-0.451185053115514,-0.845838728930068,-0.7111704816246732,0.678132447613851,0.2788234633903039,-0.16112353720754322,-1.0120886502472213,0,1,30000.0,77.92,62,4,132,0,F,Lake Oswego
22,-0.451185053115514,-1.155562183668002,-0.4706587379896583,-1.2290144775890273,0.2788234633903039,0.941601242862994,-1.0120886502472213,0,1,20000.0,588.96,40,4,215,0,F,Saint-Denis
23,-0.451185053115514,0.08333163528373391,-0.2057870854423304,-1.4023914707892888,0.2788234633903039,0.4367392953608203,-1.0120886502472213,0,1,60000.0,1151.76,38,4,177,0,F,Novato
24,-0.451185053115514,0.08333163528373391,-0.7290262572068439,-1.3157029741891582,-0.4840289443690999,0.45002513608456174,-1.0120886502472213,0,1,60000.0,39.98,39,2,178,0,F,Oak Bay
25,-0.451185053115514,0.08333163528373391,-0.22050374602362915,-0.1887525183874573,-0.8654551482488018,1.0877454908241495,-1.0120886502472213,0,1,60000.0,1120.49,52,1,226,0,F,Sedro Woolley
26,0.4565896437550332,0.39305509002166783,2.072777423811202,1.2849519238147669,-0.10260274048939799,1.6058932790500644,-1.0120886502472213,2,2,70000.0,5993.26,69,3,265,0,F,Woodland Hills
27,-0.451185053115514,-1.155562183668002,-0.7467643748054736,0.24468996461319686,-0.8654551482488018,1.526178234707616,-1.0120886502472213,0,1,20000.0,2.29,57,1,259,0,F,West Covina
28,-0.451185053115514,-0.845838728930068,0.8523017479025149,1.6317059102152902,-0.8654551482488018,1.4331773496414262,-1.0120886502472213,0,1,30000.0,3399.99,73,1,252,0,F,W. Linn
29,0.4565896437550332,0.08333163528373391,1.2921590598912467,0.8515094408141127,0.2788234633903039,0.8618861985205455,-1.0120886502472213,2,2,60000.0,4334.6,64,4,209,0,F,Royal Oak
30,0.4565896437550332,0.7027785447596018,1.5088427086995537,0.3313784612133277,1.0416758711497076,-0.10798017431257757,-1.0120886502472213,2,2,80000.0,4795.01,58,6,136,0,F,Langford
31,0.4565896437550332,0.08333163528373391,0.6781879341191495,-0.4488180081878498,0.2788234633903039,-0.1478376964838018,0.9880557397375535,1,2,60000.0,3030.0325,49,4,133,1,M,Lakewood
32,-0.451185053115514,0.08333163528373391,-0.48947460271752286,-0.10206402178732646,-0.4840289443690999,0.3171667288471476,0.9880557397375535,1,1,60000.0,548.98,53,2,168,1,M,N. Vancouver
33,1.3643643406255803,0.08333163528373391,3.118865142834873,0.24468996461319686,2.1859544827888135,0.6891702691119072,0.9880557397375535,2,3,60000.0,8215.99,57,9,196,1,M,Port Macquarie
34,-0.451185053115514,1.0125019994975357,-0.7247952761187123,-1.3157029741891582,-0.10260274048939799,0.17102248088599206,0.9880557397375535,1,1,90000.0,48.97,39,3,157,1,M,Melton
35,-0.451185053115514,2.2513958184492715,0.3807567877865419,0.15800146801306605,-0.10260274048939799,-0.0282651299701291,0.9880557397375535,1,1,130000.0,2398.05,56,3,142,1,M,Lemon Grove
36,0.4565896437550332,-0.845838728930068,0.5668693627314106,-1.1423259809888964,1.0416758711497076,1.4996065532601333,0.9880557397375535,1,2,30000.0,2793.5025,41,6,257,1,M,Watford
37,0.4565896437550332,-0.845838728930068,0.537709008090628,-0.9689489877886348,-0.10260274048939799,-1.8085677869514782,0.9880557397375535,1,2,30000.0,2731.5425,43,3,8,1,M,Bellingham
38,-0.451185053115514,-1.155562183668002,-0.46642775690152666,-1.0556374843887657,0.6602496672700058,1.3933198274702019,0.9880557397375535,1,1,20000.0,597.95,42,5,249,1,M,Versailles
39,-0.451185053115514,-0.845838728930068,-0.6871447213856167,1.198263427214636,-0.10260274048939799,1.366748146022719,0.9880557397375535,1,1,30000.0,128.97,68,3,247,1,M,Vancouver
40,-0.451185053115514,0.08333163528373391,-0.19274587454665437,-0.2754410149875881,-0.10260274048939799,-0.17440937793128464,0.9880557397375535,1,1,60000.0,1179.47,51,3,131,1,M,La Jolla
41,-0.451185053115514,0.08333163528373391,-0.7337278702291392,1.9784598966158136,-0.8654551482488018,-1.7288527426090297,0.9880557397375535,1,1,60000.0,29.99,77,1,14,1,M,Beverly Hills
42,-0.451185053115514,-0.536115274192134,-0.17186393562781124,0.3313784612133277,-0.4840289443690999,-0.2674102629974745,0.9880557397375535,1,1,40000.0,1223.84,58,2,124,1,M,Imperial Beach
43,0.4565896437550332,0.08333163528373391,-0.040210205502340536,-1.3157029741891582,-0.10260274048939799,0.06473575509606078,0.9880557397375535,1,2,60000.0,1503.5782,39,3,149,1,M,Long Beach
44,-0.451185053115514,-1.155562183668002,-0.7153826374354384,2.3252138830163367,-0.10260274048939799,0.3437384102946304,-1.0120886502472213,0,1,20000.0,68.97,81,3,170,0,F,Neunkirchen
45,-0.451185053115514,0.7027785447596018,-0.7448865533881605,0.9381979374142435,-0.4840289443690999,-1.1974191136593733,-1.0120886502472213,0,1,80000.0,6.28,65,2,54,0,F,Cergy
46,-0.451185053115514,1.3222254542354697,-0.7294968891410076,0.678132447613851,-0.4840289443690999,-0.5862704403672684,-1.0120886502472213,0,1,100000.0,38.98,62,2,100,0,F,Erlangen
47,0.4565896437550332,0.08333163528373391,1.5244206257203716,-0.4488180081878498,-0.10260274048939799,1.366748146022719,0.9880557397375535,2,2,60000.0,4828.11,49,3,247,1,M,Vancouver
48,0.4565896437550332,0.08333163528373391,2.068988836741184,1.3716404204148978,1.0416758711497076,0.25073752522844056,0.9880557397375535,2,2,60000.0,5985.21,70,6,163,1,M,Milwaukie
49,-0.451185053115514,0.08333163528373391,0.09221705527012168,1.3716404204148978,0.2788234633903039,0.5031684989795273,0.9880557397375535,1,1,60000.0,1784.96,70,4,182,1,M,Oregon City
50,-0.451185053115514,0.7027785447596018,-0.7106716117744598,1.198263427214636,-0.4840289443690999,1.0478879686529252,0.9880557397375535,1,1,80000.0,78.98,68,2,223,1,M,Santa Monica
51,-0.451185053115514,0.08333163528373391,-0.4652464707467758,1.198263427214636,0.2788234633903039,-1.44985008741046,0.9880557397375535,1,1,60000.0,600.46,68,4,35,1,M,Burbank
52,-0.451185053115514,0.39305509002166783,-0.47723817242926675,-0.4488180081878498,-0.4840289443690999,-1.44985008741046,0.9880557397375535,1,1,70000.0,574.98,49,2,35,1,M,Burbank
53,-0.451185053115514,0.7027785447596018,-0.7245552538322888,-0.7088834979882422,-0.4840289443690999,-0.06812265214135334,0.9880557397375535,1,1,80000.0,49.48,46,2,139,1,M,Lebanon
54,0.4565896437550332,1.0125019994975357,2.0898660693406854,-0.5355065047879806,-0.10260274048939799,0.17102248088599206,0.9880557397375535,2,2,90000.0,6029.57,48,3,157,1,M,Melton
55,-0.451185053115514,1.6319489089734036,-0.7139707416329473,0.7648209442139818,-0.4840289443690999,1.008030446481701,0.9880557397375535,1,1,110000.0,71.97,63,2,220,1,M,San Francisco
56,-0.451185053115514,0.08333163528373391,0.2165289272226387,-0.6221950013881115,-0.8654551482488018,0.9947446057579595,0.9880557397375535,1,1,60000.0,2049.0982,47,1,219,1,M,San Diego
57,-0.451185053115514,0.08333163528373391,-0.7076125042023957,-0.2754410149875881,-0.4840289443690999,-0.1478376964838018,0.9880557397375535,1,1,60000.0,85.48,51,2,133,1,M,Lakewood
58,-0.451185053115514,-1.4652856384059358,0.8523017479025149,0.9381979374142435,-0.8654551482488018,1.140888853719115,0.9880557397375535,1,1,10000.0,3399.99,65,1,230,1,M,Sooke
59,-0.451185053115514,-0.536115274192134,0.0762249821472393,-0.6221950013881115,-0.4840289443690999,0.782171154178097,0.9880557397375535,1,1,40000.0,1750.98,47,2,203,1,M,Renton
60,-0.451185053115514,-0.536115274192134,-0.7153826374354384,-0.6221950013881115,-0.10260274048939799,0.8751720392442869,0.9880557397375535,1,1,40000.0,68.97,47,3,210,1,M,Runcorn
61,-0.451185053115514,0.08333163528373391,-0.6913757024737482,0.9381979374142435,-0.4840289443690999,0.25073752522844056,0.9880557397375535,1,1,60000.0,119.98,65,2,163,1,M,Milwaukie
62,0.4565896437550332,0.39305509002166783,0.7441552357510393,-1.3157029741891582,1.0416758711497076,1.526178234707616,0.9880557397375535,2,2,70000.0,3170.2,39,6,259,1,M,West Covina
63,-0.451185053115514,-0.845838728930068,-0.6913757024737482,-1.4023914707892888,-0.4840289443690999,1.3268906238514948,0.9880557397375535,1,1,30000.0,119.98,38,2,244,1,M,Torrance
64,-0.451185053115514,-0.845838728930068,-0.6913757024737482,-1.1423259809888964,-0.4840289443690999,0.45002513608456174,0.9880557397375535,1,1,30000.0,119.98,41,2,178,1,M,Oak Bay
65,0.4565896437550332,-0.845838728930068,1.318556805078488,-0.10206402178732646,0.6602496672700058,1.1276030129953738,-1.0120886502472213,2,2,30000.0,4390.69,53,5,229,0,F,Solingen
66,-0.451185053115514,-1.155562183668002,-0.7303016697484275,-1.1423259809888964,-0.10260274048939799,1.233889738785305,-1.0120886502472213,0,1,20000.0,37.27,41,3,237,0,F,Stuttgart
67,-0.451185053115514,-1.155562183668002,-0.13915972252277603,-0.5355065047879806,-0.10260274048939799,-0.347125307339923,-1.0120886502472213,0,1,20000.0,1293.33,48,3,118,0,F,Hannover
68,0.4565896437550332,-0.845838728930068,1.0440417159473727,1.4583289170150284,-0.10260274048939799,1.1940322166140807,-1.0120886502472213,0,2,30000.0,3807.3996,71,3,234,0,F,Springwood
69,2.2721390374961277,2.2513958184492715,2.779487560537317,0.5047554544135894,3.711659298307621,-0.5596987589197856,-1.0120886502472213,2,4,130000.0,7494.8796,60,13,102,0,F,Essen
70,-0.451185053115514,0.08333163528373391,-0.7350032827707228,0.7648209442139818,-0.4840289443690999,-1.4365642466867188,-1.0120886502472213,0,1,60000.0,27.28,63,2,36,0,F,Burien
71,0.4565896437550332,-1.155562183668002,0.43766560126561577,0.24468996461319686,-0.10260274048939799,0.6094552247694587,-1.0120886502472213,0,2,20000.0,2518.97,57,3,190,0,F,Paris
72,-0.451185053115514,-0.536115274192134,0.22703409087788032,-0.5355065047879806,-0.8654551482488018,0.782171154178097,-1.0120886502472213,0,1,40000.0,2071.4196,48,1,203,0,F,Renton
73,-0.451185053115514,-0.22639181945420003,-0.49370558380565444,-0.7955719945883731,-0.8654551482488018,-1.8617111498464438,-1.0120886502472213,0,1,50000.0,539.99,45,1,4,0,F,Beaverton
74,-0.451185053115514,0.08333163528373391,0.9362060091252187,-0.5355065047879806,-0.8654551482488018,-0.6261279625384926,-1.0120886502472213,0,1,60000.0,3578.27,48,1,97,0,F,Edmonds
75,-0.451185053115514,-0.536115274192134,0.3807567877865419,-0.8822604911885039,-0.10260274048939799,-0.5464129181960441,-1.0120886502472213,0,1,40000.0,2398.05,44,3,103,0,F,Everett
76,-0.451185053115514,-0.22639181945420003,0.9362060091252187,-0.8822604911885039,-0.8654551482488018,0.9814587650342181,-1.0120886502472213,0,1,50000.0,3578.27,44,1,218,0,F,San Carlos
77,-0.451185053115514,0.08333163528373391,0.08233849097202571,-0.5355065047879806,-0.10260274048939799,0.9548870835867354,-1.0120886502472213,0,1,60000.0,1763.97,48,3,216,0,F,Salem
78,-0.451185053115514,0.08333163528373391,-0.6871447213856167,-0.5355065047879806,-0.10260274048939799,-0.3869828295111472,-1.0120886502472213,0,1,60000.0,128.97,48,3,115,0,F,Grossmont
79,-0.451185053115514,0.08333163528373391,-0.49370558380565444,-0.4488180081878498,-0.8654551482488018,-0.1478376964838018,-1.0120886502472213,0,1,60000.0,539.99,49,1,133,0,F,Lakewood
80,0.4565896437550332,0.39305509002166783,-0.682913740297485,-0.5355065047879806,0.6602496672700058,1.1674605351665979,-1.0120886502472213,0,2,70000.0,137.96,48,5,232,0,F,Spokane
81,-0.451185053115514,-0.845838728930068,-0.7467643748054736,0.7648209442139818,-0.8654551482488018,1.1674605351665979,-1.0120886502472213,0,1,30000.0,2.29,63,1,232,0,F,Spokane
82,-0.451185053115514,-0.536115274192134,-0.7141542880872711,-1.2290144775890273,-0.10260274048939799,0.7024561098356485,-1.0120886502472213,0,1,40000.0,71.58,40,3,197,0,F,Port Orchard
83,-0.451185053115514,-0.845838728930068,-0.49370558380565444,-1.4890799673894197,-0.8654551482488018,-0.4932695553010785,-1.0120886502472213,0,1,30000.0,539.99,37,1,107,0,F,Fremont
84,0.4565896437550332,-0.536115274192134,-0.6942089067174136,-0.6221950013881115,0.6602496672700058,1.4198915089176847,-1.0120886502472213,0,2,40000.0,113.96,47,5,251,0,F,Villeneuve-d'Ascq
85,-0.451185053115514,-0.536115274192134,-0.7454936685832316,0.3313784612133277,-0.8654551482488018,1.1010313315478908,-1.0120886502472213,0,1,40000.0,4.99,58,1,227,0,F,Shawnee
86,-0.451185053115514,0.39305509002166783,-0.49370558380565444,-1.2290144775890273,-0.8654551482488018,-1.7288527426090297,-1.0120886502472213,0,1,70000.0,539.99,40,1,14,0,F,Beverly Hills
87,-0.451185053115514,1.0125019994975357,-0.7177357971062568,-0.5355065047879806,-0.10260274048939799,-0.798843891947131,-1.0120886502472213,0,1,90000.0,63.97,48,3,84,0,F,Corvallis
88,-0.451185053115514,1.0125019994975357,-0.7149025928625914,0.07131297141293522,-0.8654551482488018,0.0913074365435436,-1.0120886502472213,0,1,90000.0,69.99,55,1,151,0,F,Lynnwood
89,-0.451185053115514,-0.22639181945420003,-0.7116175819621288,-0.5355065047879806,-0.4840289443690999,-0.4534120331298543,0.9880557397375535,1,1,50000.0,76.97,48,2,110,1,M,Glendale
90,0.4565896437550332,0.39305509002166783,1.2232773700070478,1.4583289170150284,0.2788234633903039,0.8618861985205455,0.9880557397375535,2,2,70000.0,4188.24,71,4,209,1,M,Royal Oak
91,-0.451185053115514,1.6319489089734036,-0.7149025928625914,0.15800146801306605,-0.8654551482488018,-0.8785589362895794,0.9880557397375535,1,1,110000.0,69.99,56,1,78,1,M,Colma
92,-0.451185053115514,2.2513958184492715,-0.7332666509336588,1.8050829034155518,-0.4840289443690999,-0.8254155733946138,0.9880557397375535,1,1,130000.0,30.97,75,2,82,1,M,Concord
93,0.4565896437550332,-1.155562183668002,-0.7409897209732851,0.07131297141293522,0.2788234633903039,-1.7155669018852884,0.9880557397375535,1,2,20000.0,14.56,55,4,15,1,M,Billericay
94,-0.451185053115514,0.08333163528373391,-0.7370505316843349,2.3252138830163367,-0.10260274048939799,1.1674605351665979,0.9880557397375535,1,1,60000.0,22.93,81,3,232,1,M,Spokane
95,-0.451185053115514,0.39305509002166783,-0.681021799922147,0.9381979374142435,-0.4840289443690999,0.38359593246585466,0.9880557397375535,1,1,70000.0,141.98,65,2,173,1,M,Newport Beach
96,-0.451185053115514,2.2513958184492715,-0.7454936685832316,0.5047554544135894,-0.8654551482488018,-0.8254155733946138,0.9880557397375535,1,1,130000.0,4.99,60,1,82,1,M,Concord
97,-0.451185053115514,-1.4652856384059358,-0.7149025928625914,-0.1887525183874573,-0.8654551482488018,0.1975941623334749,0.9880557397375535,1,1,10000.0,69.99,52,1,159,1,M,Metz
98,-0.451185053115514,-1.4652856384059358,-0.48947460271752286,0.8515094408141127,-0.4840289443690999,-1.609280176095357,0.9880557397375535,1,1,10000.0,548.98,64,2,23,1,M,Bottrop
99,-0.451185053115514,-0.536115274192134,-0.7454936685832316,-0.9689489877886348,-0.8654551482488018,1.4066056681939434,0.9880557397375535,1,1,40000.0,4.99,43,1,250,1,M,Victoria
100,0.4565896437550332,0.08333163528373391,-0.05667761687872825,-1.3157029741891582,-0.4840289443690999,-0.0282651299701291,0.9880557397375535,1,2,60000.0,1468.5882,39,2,142,1,M,Lemon Grove
101,0.4565896437550332,0.08333163528373391,-0.02373808780661119,0.24468996461319686,-0.10260274048939799,1.459749031088909,0.9880557397375535,1,2,60000.0,1538.5782,57,3,254,1,M,Walla Walla
102,-0.451185053115514,1.9416723637113376,0.368478000624211,-0.36212951158771894,-0.10260274048939799,-0.4534120331298543,0.9880557397375535,1,1,120000.0,2371.96,50,3,110,1,M,Glendale
103,1.3643643406255803,-1.155562183668002,2.3184661187220175,1.2849519238147669,1.4231020750294097,-0.32055362589244013,0.9880557397375535,2,3,20000.0,6515.3,69,7,120,1,M,Hervey Bay
104,0.4565896437550332,0.08333163528373391,-0.7138577899687479,-0.7955719945883731,0.6602496672700058,1.6058932790500644,0.9880557397375535,1,2,60000.0,72.21,45,5,265,1,M,Woodland Hills
105,0.4565896437550332,2.2513958184492715,2.046643232507092,-0.5355065047879806,0.6602496672700058,-0.0282651299701291,0.9880557397375535,2,2,130000.0,5937.73,48,5,142,1,M,Lemon Grove
106,0.4565896437550332,-0.845838728930068,0.5531763266069178,0.41806695781345854,0.2788234633903039,-0.5862704403672684,0.9880557397375535,1,2,30000.0,2764.4075,59,4,100,1,M,Erlangen
107,-0.451185053115514,-0.845838728930068,-0.7141542880872711,0.7648209442139818,-0.10260274048939799,-1.7819961055039955,0.9880557397375535,1,1,30000.0,71.58,63,3,10,1,M,Berkeley
108,-0.451185053115514,-0.536115274192134,-0.7111704816246732,-0.9689489877886348,0.2788234633903039,0.7024561098356485,0.9880557397375535,1,1,40000.0,77.92,43,4,197,1,M,Port Orchard
109,-0.451185053115514,0.08333163528373391,-0.20403633464724144,1.0248864340143744,-0.4840289443690999,1.074459650100408,0.9880557397375535,1,1,60000.0,1155.48,66,2,225,1,M,Seattle
110,-0.451185053115514,0.08333163528373391,-0.7292662794932674,-1.0556374843887657,-0.10260274048939799,-0.3869828295111472,0.9880557397375535,1,1,60000.0,39.47,42,3,115,1,M,Grossmont
111,-0.451185053115514,0.39305509002166783,0.3750574350638195,-1.1423259809888964,0.6602496672700058,0.46331097680830313,0.9880557397375535,1,1,70000.0,2385.94,41,5,179,1,M,Oakland
112,0.4565896437550332,0.39305509002166783,-0.7083231584229829,-0.7955719945883731,0.2788234633903039,0.7555994727306141,0.9880557397375535,1,2,70000.0,83.97,45,4,201,1,M,Redmond
113,-0.451185053115514,0.7027785447596018,-0.7306216994636588,0.7648209442139818,-0.4840289443690999,1.1276030129953738,0.9880557397375535,1,1,80000.0,36.59,63,2,229,1,M,Solingen
114,-0.451185053115514,-1.4652856384059358,-0.734198502163303,0.24468996461319686,-0.8654551482488018,-0.3736969887874058,-1.0120886502472213,0,1,10000.0,28.99,57,1,116,0,F,Hamburg
115,0.4565896437550332,-0.536115274192134,0.7877498718126225,-0.2754410149875881,-0.10260274048939799,-1.768710264780254,-1.0120886502472213,0,2,40000.0,3262.83,51,3,11,0,F,Berks
116,0.4565896437550332,-0.845838728930068,1.4763832242002835,0.9381979374142435,0.2788234633903039,-0.12126601503631898,-1.0120886502472213,2,2,30000.0,4726.04,65,4,135,0,F,Lane Cove
117,0.4565896437550332,1.3222254542354697,-0.6716279865162396,-0.6221950013881115,1.0416758711497076,-0.12126601503631898,-1.0120886502472213,0,2,100000.0,161.94,47,6,135,0,F,Lane Cove
118,0.4565896437550332,-1.155562183668002,1.3395891579634902,-1.0556374843887657,0.6602496672700058,-1.7421385833327712,-1.0120886502472213,2,2,20000.0,4435.3796,42,5,13,0,F,Berlin
119,0.4565896437550332,-0.845838728930068,1.319973218947547,0.15800146801306605,-0.10260274048939799,-1.7421385833327712,-1.0120886502472213,0,2,30000.0,4393.6996,56,3,13,0,F,Berlin
120,-0.451185053115514,-1.4652856384059358,-0.7007977537957054,-0.6221950013881115,0.2788234633903039,0.6094552247694587,-1.0120886502472213,0,1,10000.0,99.96,47,4,190,0,F,Paris
121,-0.451185053115514,-1.155562183668002,-0.7294968891410076,-1.0556374843887657,-0.4840289443690999,-1.7421385833327712,-1.0120886502472213,0,1,20000.0,38.98,42,2,13,0,F,Berlin
122,-0.451185053115514,0.08333163528373391,0.0762249821472393,-0.2754410149875881,-0.4840289443690999,-1.4764217688579429,-1.0120886502472213,0,1,60000.0,1750.98,51,2,33,0,F,Bremerton
123,0.4565896437550332,0.7027785447596018,-0.729270985812609,-0.9689489877886348,0.2788234633903039,1.1541746944428566,-1.0120886502472213,0,2,80000.0,39.46,43,4,231,0,F,South Melbourne
124,1.3643643406255803,-0.536115274192134,2.546154318730907,-0.9689489877886348,1.4231020750294097,-0.22755274082625027,-1.0120886502472213,2,3,40000.0,6999.0925,43,7,127,0,F,Kassel
125,0.4565896437550332,-1.4652856384059358,-0.7161874180428582,-1.1423259809888964,0.2788234633903039,-0.5331270774723027,-1.0120886502472213,0,2,10000.0,67.26,41,4,104,0,F,Findon
126,-0.451185053115514,-0.845838728930068,-0.7454936685832316,-1.3157029741891582,-0.8654551482488018,-0.347125307339923,-1.0120886502472213,0,1,30000.0,4.99,39,1,118,0,F,Hannover
127,-0.451185053115514,0.08333163528373391,-0.7337278702291392,1.3716404204148978,-0.8654551482488018,0.7555994727306141,0.9880557397375535,1,1,60000.0,29.99,70,1,201,1,M,Redmond
128,0.4565896437550332,0.08333163528373391,-0.7114763923818797,-0.10206402178732646,-0.10260274048939799,-0.9051306177370623,-1.0120886502472213,0,2,60000.0,77.27,53,3,76,0,F,Coffs Harbour
129,0.4565896437550332,1.3222254542354697,0.17340577023270082,-0.015375525187195623,-0.10260274048939799,-0.4666978738535957,-1.0120886502472213,0,2,100000.0,1957.47,54,3,109,0,F,Geelong
130,0.4565896437550332,1.6319489089734036,-0.6701549085623072,-0.2754410149875881,0.6602496672700058,0.4101676139133375,-1.0120886502472213,0,2,110000.0,165.07,51,5,175,0,F,North Ryde
131,0.4565896437550332,-1.4652856384059358,1.5077696678896602,-1.2290144775890273,0.6602496672700058,-0.7324146883284239,-1.0120886502472213,2,2,10000.0,4792.73,40,5,89,0,F,Darlinghurst
132,-0.451185053115514,-0.845838728930068,-0.7331254613534097,-0.4488180081878498,-0.10260274048939799,0.05144991437231937,-1.0120886502472213,0,1,30000.0,31.27,49,3,148,0,F,London
133,-0.451185053115514,-0.536115274192134,-0.7111516563473067,-0.7088834979882422,0.2788234633903039,-1.6358518575428398,-1.0120886502472213,0,1,40000.0,77.96,46,4,21,0,F,Bonn
134,0.4565896437550332,0.7027785447596018,1.1095173954608348,0.7648209442139818,0.6602496672700058,1.3401764645752363,-1.0120886502472213,2,2,80000.0,3946.5225,63,5,245,0,F,Townsville
135,-0.451185053115514,-0.536115274192134,0.4020764144041572,-0.7955719945883731,-0.8654551482488018,0.2905950473996648,0.9880557397375535,1,1,40000.0,2443.35,45,1,166,1,M,München
136,0.4565896437550332,-0.536115274192134,2.1025919568404716,1.9784598966158136,-0.10260274048939799,0.7954569949018384,0.9880557397375535,2,2,40000.0,6056.61,77,3,204,1,M,Rhodes
137,2.2721390374961277,1.6319489089734036,2.6854366630668176,1.0248864340143744,2.5673806866685154,-0.2541244222737331,0.9880557397375535,2,4,110000.0,7295.04,66,10,125,1,M,Ingolstadt
138,-0.451185053115514,-1.155562183668002,-0.733497260581399,-1.2290144775890273,-0.4840289443690999,-0.5198412367485613,0.9880557397375535,1,1,20000.0,30.48,40,2,105,1,M,Frankfurt
139,-0.451185053115514,-1.155562183668002,-0.7360810298999577,-1.4023914707892888,-0.8654551482488018,-0.6128421218147512,-1.0120886502472213,0,1,20000.0,24.99,38,1,98,0,F,Eilenburg
140,0.4565896437550332,1.0125019994975357,1.5807411492817411,-0.7088834979882422,0.6602496672700058,0.14445079943850925,0.9880557397375535,2,2,90000.0,4947.78,46,5,155,1,M,Matraville
141,-0.451185053115514,-0.845838728930068,-0.7243152315458653,-0.7955719945883731,-0.8654551482488018,-0.865273095565838,0.9880557397375535,1,1,30000.0,49.99,45,1,79,1,M,Colombes
